entiteitnummer;haltenummer;omschrijving;omschrijvingLang;gemeentenummer;omschrijvingGemeente;districtCode;geoCoordinaat;halteToegankelijkheden;hoofdHalte;taal;links;latitude;longitude;locatie
2;200319;Dorp;Sint-Denijs-Westrem Dorp;-1;Sint-Denijs-Westrem;SDW;"{""latitude"": 51.02013235690174, ""longitude"": 3.6686189825160525}";;;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/200319""}]";51.02013235690174;3.6686189825160525;51.02013235690174,3.6686189825160525
2;200341;Sint-Pietersaalststraat;Gent Sint-Pietersaalststraat;-1;Gent;GNT;"{""latitude"": 51.030992128375644, ""longitude"": 3.714075361597112}";;;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/200341""}]";51.030992128375644;3.714075361597112;51.030992128375644,3.714075361597112
2;200345;Gestichtstraat;Zwijnaarde Gestichtstraat;-1;Zwijnaarde;ZWN;"{""latitude"": 51.01747716291327, ""longitude"": 3.7198649861514004}";"MOTORISCH_MET_ASSIST;VISUELE_BEPERKING;MOTORISCHE_BEPERKING";;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/200345""}]";51.01747716291327;3.7198649861514004;51.01747716291327,3.7198649861514004
2;200352;Magnoliastraat;Gent Magnoliastraat;-1;Gent;GNT;"{""latitude"": 51.06565463442145, ""longitude"": 3.707584701413946}";"MOTORISCHE_BEPERKING;MOTORISCH_MET_ASSIST;VISUELE_BEPERKING";;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/200352""}]";51.06565463442145;3.707584701413946;51.06565463442145,3.707584701413946
2;200354;Verbindingsbrug;Gent Verbindingsbrug;-1;Gent;GNT;"{""latitude"": 51.06440123124341, ""longitude"": 3.703693519602232}";"MOTORISCH_MET_ASSIST;VISUELE_BEPERKING;MOTORISCHE_BEPERKING";;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/200354""}]";51.06440123124341;3.703693519602232;51.06440123124341,3.703693519602232
2;200360;Tolpoort;Gent Tolpoort;-1;Gent;GNT;"{""latitude"": 51.0670194780797, ""longitude"": 3.726839811612187}";;;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/200360""}]";51.0670194780797;3.726839811612187;51.0670194780797,3.726839811612187
2;200361;Tolhuislaan;Gent Tolhuislaan;-1;Gent;GNT;"{""latitude"": 51.0645353724981, ""longitude"": 3.7262746862233724}";"MOTORISCH_MET_ASSIST;MOTORISCHE_BEPERKING";;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/200361""}]";51.0645353724981;3.7262746862233724;51.0645353724981,3.7262746862233724
2;200364;Stapelplein;Gent Stapelplein;-1;Gent;GNT;"{""latitude"": 51.062699306495325, ""longitude"": 3.7341601125736763}";;;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/200364""}]";51.062699306495325;3.7341601125736763;51.062699306495325,3.7341601125736763
2;200376;Opvoedingstraat;Gent Opvoedingstraat;-1;Gent;GNT;"{""latitude"": 51.028933627133156, ""longitude"": 3.722229545290982}";"MOTORISCHE_BEPERKING;MOTORISCH_MET_ASSIST";;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/200376""}]";51.028933627133156;3.722229545290982;51.028933627133156,3.722229545290982
2;200392;Van Ryhovelaan;Gent Van Ryhovelaan;-1;Gent;GNT;"{""latitude"": 51.07475726001998, ""longitude"": 3.7134063951890486}";"MOTORISCHE_BEPERKING;MOTORISCH_MET_ASSIST";;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/200392""}]";51.07475726001998;3.7134063951890486;51.07475726001998,3.7134063951890486
2;200393;Zuid perron 9;Gent Zuid perron 9;-1;Gent;GNT;"{""latitude"": 51.04823530896798, ""longitude"": 3.7307765045692425}";"MOTORISCHE_BEPERKING;MOTORISCH_MET_ASSIST;VISUELE_BEPERKING";;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/200393""}]";51.04823530896798;3.7307765045692425;51.04823530896798,3.7307765045692425
2;200408;Heilig Hart;Gent Heilig Hart;-1;Gent;SAB;"{""latitude"": 51.05359961012758, ""longitude"": 3.7488882953738085}";;;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/200408""}]";51.05359961012758;3.7488882953738085;51.05359961012758,3.7488882953738085
2;200414;Kollekasteel;Mariakerke Kollekasteel;-1;Mariakerke;MAR;"{""latitude"": 51.08154902499759, ""longitude"": 3.687294909443508}";"VISUELE_BEPERKING;MOTORISCH_MET_ASSIST;MOTORISCHE_BEPERKING";;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/200414""}]";51.08154902499759;3.687294909443508;51.08154902499759,3.687294909443508
2;200415;Lusthoflaan;Mariakerke Lusthoflaan;-1;Mariakerke;MAR;"{""latitude"": 51.082684736523376, ""longitude"": 3.6925160456885786}";"VISUELE_BEPERKING;MOTORISCH_MET_ASSIST;MOTORISCHE_BEPERKING";;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/200415""}]";51.082684736523376;3.6925160456885786;51.082684736523376,3.6925160456885786
2;200417;Maststraat;Wondelgem Maststraat;-1;Wondelgem;WON;"{""latitude"": 51.08641217439322, ""longitude"": 3.706235351374681}";MOTORISCH_MET_ASSIST;;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/200417""}]";51.08641217439322;3.706235351374681;51.08641217439322,3.706235351374681
2;200420;Station;Wondelgem Station;-1;Wondelgem;WON;"{""latitude"": 51.08911410799197, ""longitude"": 3.720113769804655}";MOTORISCH_MET_ASSIST;;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/200420""}]";51.08911410799197;3.720113769804655;51.08911410799197,3.720113769804655
2;200421;Kapiteinstraat;Gent Kapiteinstraat;-1;Gent;GNT;"{""latitude"": 51.08822431824417, ""longitude"": 3.72506462954293}";MOTORISCH_MET_ASSIST;;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/200421""}]";51.08822431824417;3.72506462954293;51.08822431824417,3.72506462954293
2;200425;Glasgowstraat;Gent Glasgowstraat;-1;Gent;GNT;"{""latitude"": 51.08274741028134, ""longitude"": 3.7279086074320977}";MOTORISCH_MET_ASSIST;;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/200425""}]";51.08274741028134;3.7279086074320977;51.08274741028134,3.7279086074320977
2;200428;Muidestation;Gent Muidestation;-1;Gent;GNT;"{""latitude"": 51.07415132329955, ""longitude"": 3.73078014691348}";MOTORISCH_MET_ASSIST;;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/200428""}]";51.07415132329955;3.73078014691348;51.07415132329955,3.73078014691348
2;200432;Lubeckstraat;Gent Lubeckstraat;-1;Gent;GNT;"{""latitude"": 51.07167082596926, ""longitude"": 3.7375627695281346}";MOTORISCH_MET_ASSIST;;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/200432""}]";51.07167082596926;3.7375627695281346;51.07167082596926,3.7375627695281346
2;200435;Koopvaardijlaan;Gent Koopvaardijlaan;-1;Gent;GNT;"{""latitude"": 51.061453944797684, ""longitude"": 3.738285310772295}";"MOTORISCHE_BEPERKING;MOTORISCH_MET_ASSIST";;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/200435""}]";51.061453944797684;3.738285310772295;51.061453944797684,3.738285310772295
2;200436;Van Cleemputteplein;Gent Van Cleemputteplein;-1;Gent;GNT;"{""latitude"": 51.057035947371176, ""longitude"": 3.75106795569262}";;;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/200436""}]";51.057035947371176;3.75106795569262;51.057035947371176,3.75106795569262
2;200444;Lousbergskaai;Gent Lousbergskaai;-1;Gent;GNT;"{""latitude"": 51.04755503466171, ""longitude"": 3.7396844980960267}";;;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/200444""}]";51.04755503466171;3.7396844980960267;51.04755503466171,3.7396844980960267
2;200448;Bijlokehof;Gent Bijlokehof;-1;Gent;GNT;"{""latitude"": 51.0463784072927, ""longitude"": 3.71507251337576}";;;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/200448""}]";51.0463784072927;3.71507251337576;51.0463784072927,3.71507251337576
2;200468;Wolterslaan;Gent Wolterslaan;-1;Gent;GNT;"{""latitude"": 51.04704417079705, ""longitude"": 3.7518841815226454}";"MOTORISCHE_BEPERKING;MOTORISCH_MET_ASSIST";;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/200468""}]";51.04704417079705;3.7518841815226454;51.04704417079705,3.7518841815226454
2;200474;Dienstencentrum;Gentbrugge Dienstencentrum;-1;Gentbrugge;GBR;"{""latitude"": 51.0362931354272, ""longitude"": 3.7640588642730486}";;;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/200474""}]";51.0362931354272;3.7640588642730486;51.0362931354272,3.7640588642730486
2;200486;Klaverpoel;Gentbrugge Klaverpoel;-1;Gentbrugge;GBR;"{""latitude"": 51.04465989633272, ""longitude"": 3.7706672884043217}";;;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/200486""}]";51.04465989633272;3.7706672884043217;51.04465989633272,3.7706672884043217
2;200490;Gentbruggekouter;Gentbrugge Gentbruggekouter;-1;Gentbrugge;GBR;"{""latitude"": 51.04699470302085, ""longitude"": 3.7649047409542473}";;;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/200490""}]";51.04699470302085;3.7649047409542473;51.04699470302085,3.7649047409542473
2;200500;Driesdreef;Mariakerke Driesdreef;-1;Mariakerke;MAR;"{""latitude"": 51.07260794462545, ""longitude"": 3.660371899192189}";MOTORISCH_MET_ASSIST;;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/200500""}]";51.07260794462545;3.660371899192189;51.07260794462545,3.660371899192189
2;200502;Cypresdreef;Mariakerke Cypresdreef;-1;Mariakerke;MAR;"{""latitude"": 51.070625675745966, ""longitude"": 3.6625991511104314}";;;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/200502""}]";51.070625675745966;3.6625991511104314;51.070625675745966,3.6625991511104314
2;200503;Vliegpleinkouter;Mariakerke Vliegpleinkouter;-1;Mariakerke;MAR;"{""latitude"": 51.070765934944724, ""longitude"": 3.669545542997532}";;;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/200503""}]";51.070765934944724;3.669545542997532;51.070765934944724,3.669545542997532
2;200505;Post;Mariakerke Post;-1;Mariakerke;MAR;"{""latitude"": 51.07590601644144, ""longitude"": 3.678401511575247}";;;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/200505""}]";51.07590601644144;3.678401511575247;51.07590601644144,3.678401511575247
2;200506;Losweg;Mariakerke Losweg;-1;Mariakerke;MAR;"{""latitude"": 51.079504976752084, ""longitude"": 3.689807747022557}";MOTORISCH_MET_ASSIST;;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/200506""}]";51.079504976752084;3.689807747022557;51.079504976752084,3.689807747022557
2;200512;Guislainbrug;Gent Guislainbrug;-1;Gent;GNT;"{""latitude"": 51.06578425731665, ""longitude"": 3.698694906253644}";;;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/200512""}]";51.06578425731665;3.698694906253644;51.06578425731665,3.698694906253644
2;200515;Appelstraat;Gent Appelstraat;-1;Gent;GNT;"{""latitude"": 51.05805645291717, ""longitude"": 3.6929143983087154}";;;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/200515""}]";51.05805645291717;3.6929143983087154;51.05805645291717,3.6929143983087154
2;200521;Patijntjesstraat;Gent Patijntjesstraat;-1;Gent;GNT;"{""latitude"": 51.04382595046224, ""longitude"": 3.7023171756090076}";;;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/200521""}]";51.04382595046224;3.7023171756090076;51.04382595046224,3.7023171756090076
2;200522;Sportstraat;Gent Sportstraat;-1;Gent;GNT;"{""latitude"": 51.04100387490761, ""longitude"": 3.7040113379643564}";;;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/200522""}]";51.04100387490761;3.7040113379643564;51.04100387490761,3.7040113379643564
2;200533;Eiland Malem;Gent Eiland Malem;-1;Gent;GNT;"{""latitude"": 51.05566147011004, ""longitude"": 3.695387981351897}";;;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/200533""}]";51.05566147011004;3.695387981351897;51.05566147011004,3.695387981351897
2;200538;De Pintelaan;Gent De Pintelaan;-1;Gent;GNT;"{""latitude"": 51.02248744307148, ""longitude"": 3.70910574417111}";;;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/200538""}]";51.02248744307148;3.70910574417111;51.02248744307148,3.70910574417111
2;200539;De Deynestraat;Zwijnaarde De Deynestraat;-1;Zwijnaarde;ZWN;"{""latitude"": 51.01939589466348, ""longitude"": 3.7092490101238043}";;;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/200539""}]";51.01939589466348;3.7092490101238043;51.01939589466348,3.7092490101238043
2;200540;E40-Autoweg;Zwijnaarde E40-Autoweg;-1;Zwijnaarde;ZWN;"{""latitude"": 51.01638768549909, ""longitude"": 3.7082224751305413}";;;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/200540""}]";51.01638768549909;3.7082224751305413;51.01638768549909,3.7082224751305413
2;200544;Hutsepotstraat;Zwijnaarde Hutsepotstraat;-1;Zwijnaarde;ZWN;"{""latitude"": 51.002695938271586, ""longitude"": 3.714513105314029}";MOTORISCH_MET_ASSIST;;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/200544""}]";51.002695938271586;3.714513105314029;51.002695938271586,3.714513105314029
2;200548;Zomerstraat;Gent Zomerstraat;-1;Gent;GNT;"{""latitude"": 51.0315514802576, ""longitude"": 3.7291788391343226}";;;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/200548""}]";51.0315514802576;3.7291788391343226;51.0315514802576,3.7291788391343226
2;200549;Dok Noord;Gent Dok Noord;-1;Gent;GNT;"{""latitude"": 51.06427369064417, ""longitude"": 3.732726458876546}";"MOTORISCHE_BEPERKING;MOTORISCH_MET_ASSIST";;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/200549""}]";51.06427369064417;3.732726458876546;51.06427369064417,3.732726458876546
2;200578;Afsneemolenstraat;Afsnee Afsneemolenstraat;-1;Afsnee;AFS;"{""latitude"": 51.02485710766002, ""longitude"": 3.653040053559548}";;;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/200578""}]";51.02485710766002;3.653040053559548;51.02485710766002,3.653040053559548
2;200580;Broekkantstraat;Afsnee Broekkantstraat;-1;Afsnee;AFS;"{""latitude"": 51.03010859102032, ""longitude"": 3.659260835658421}";;;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/200580""}]";51.03010859102032;3.659260835658421;51.03010859102032,3.659260835658421
2;200583;Paardekop;Sint-Denijs-Westrem Paardekop;-1;Sint-Denijs-Westrem;SDW;"{""latitude"": 51.0270705234791, ""longitude"": 3.6759420181437283}";;;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/200583""}]";51.0270705234791;3.6759420181437283;51.0270705234791,3.6759420181437283
2;200585;Sint-Rochusplein;Sint-Denijs-Westrem Sint-Rochusplein;-1;Sint-Denijs-Westrem;SDW;"{""latitude"": 51.020455992325076, ""longitude"": 3.6747000277622006}";;;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/200585""}]";51.020455992325076;3.6747000277622006;51.020455992325076,3.6747000277622006
2;200587;Loofblommestraat;Sint-Denijs-Westrem Loofblommestraat;-1;Sint-Denijs-Westrem;SDW;"{""latitude"": 51.02328880719028, ""longitude"": 3.668814145948721}";;;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/200587""}]";51.02328880719028;3.668814145948721;51.02328880719028,3.668814145948721
2;200591;Kareelstraat;Sint-Denijs-Westrem Kareelstraat;-1;Sint-Denijs-Westrem;SDW;"{""latitude"": 51.03205706356231, ""longitude"": 3.6847356340916404}";;;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/200591""}]";51.03205706356231;3.6847356340916404;51.03205706356231,3.6847356340916404
2;200594;Wiemersdreef;Gent Wiemersdreef;-1;Gent;GNT;"{""latitude"": 51.03613914238384, ""longitude"": 3.6958253259630305}";"VISUELE_BEPERKING;MOTORISCHE_BEPERKING;MOTORISCH_MET_ASSIST";;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/200594""}]";51.03613914238384;3.6958253259630305;51.03613914238384,3.6958253259630305
2;200595;Roosakker;Gent Roosakker;-1;Gent;GNT;"{""latitude"": 51.03671313288057, ""longitude"": 3.701919312976888}";"MOTORISCH_MET_ASSIST;VISUELE_BEPERKING";;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/200595""}]";51.03671313288057;3.701919312976888;51.03671313288057,3.701919312976888
2;200598;Polikliniek Sint-Denijslaan;Gent Polikliniek Sint-Denijslaan;-1;Gent;GNT;"{""latitude"": 51.03655922375527, ""longitude"": 3.6985567339871226}";"MOTORISCH_MET_ASSIST;VISUELE_BEPERKING;MOTORISCHE_BEPERKING";;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/200598""}]";51.03655922375527;3.6985567339871226;51.03655922375527,3.6985567339871226
2;200649;Station;Sint-Denijs-Westrem Station;-1;Sint-Denijs-Westrem;SDW;"{""latitude"": 51.01983438415198, ""longitude"": 3.6775312154298474}";;;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/200649""}]";51.01983438415198;3.6775312154298474;51.01983438415198,3.6775312154298474
2;200659;Technologiepark;Zwijnaarde Technologiepark;-1;Zwijnaarde;ZWN;"{""latitude"": 51.0083197004076, ""longitude"": 3.70742419328111}";"MOTORISCH_MET_ASSIST;MOTORISCHE_BEPERKING";;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/200659""}]";51.0083197004076;3.70742419328111;51.0083197004076,3.70742419328111
2;200706;Bokstraat;Sint-Kruis-Winkel Bokstraat;-1;Sint-Kruis-Winkel;SKR;"{""latitude"": 51.1566857559037, ""longitude"": 3.8006237440020865}";;;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/200706""}]";51.1566857559037;3.8006237440020865;51.1566857559037,3.8006237440020865
2;200725;Borkelaarstraat;Oostakker Borkelaarstraat;-1;Oostakker;OAK;"{""latitude"": 51.107021516833825, ""longitude"": 3.7661149484032004}";;;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/200725""}]";51.107021516833825;3.7661149484032004;51.107021516833825,3.7661149484032004
2;200726;Oudemolenstraat;Desteldonk Oudemolenstraat;-1;Desteldonk;DSD;"{""latitude"": 51.1179030924571, ""longitude"": 3.7997092901732317}";;;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/200726""}]";51.1179030924571;3.7997092901732317;51.1179030924571,3.7997092901732317
